,upper_workpiece_id,lower_workpiece_id,class_value_upper_work_piece,class_value_lower_work_piece,class_value_screw_driving
15329,workpiece_not_labeled,4417,,reference_02,
15330,workpiece_not_labeled,4418,,reference_02,
15331,workpiece_not_labeled,4419,,reference_02,
15332,workpiece_not_labeled,4420,,reference_02,
15333,workpiece_not_labeled,4421,,reference_02,
15334,workpiece_not_labeled,4422,,reference_02,
15335,workpiece_not_labeled,4423,,reference_02,
15336,workpiece_not_labeled,4424,,reference_02,
15337,workpiece_not_labeled,4425,,reference_02,
15338,workpiece_not_labeled,4426,,reference_02,
15339,workpiece_not_labeled,4427,,reference_02,
15340,workpiece_not_labeled,4428,,reference_02,
15341,workpiece_not_labeled,4429,,reference_02,
15342,workpiece_not_labeled,4430,,reference_02,
15343,workpiece_not_labeled,4431,,reference_02,
15344,workpiece_not_labeled,4432,,reference_02,
15345,workpiece_not_labeled,4433,,reference_02,
15346,workpiece_not_labeled,4434,,reference_02,
15347,workpiece_not_labeled,4435,,reference_02,
15348,workpiece_not_labeled,4436,,reference_02,
15349,workpiece_not_labeled,4437,,reference_02,
15350,workpiece_not_labeled,4438,,reference_02,
15351,workpiece_not_labeled,4439,,reference_02,
15352,workpiece_not_labeled,4440,,reference_02,
15353,workpiece_not_labeled,4441,,reference_02,
15354,workpiece_not_labeled,4442,,reference_02,
15355,workpiece_not_labeled,4443,,reference_02,
15356,workpiece_not_labeled,4444,,reference_02,
15357,workpiece_not_labeled,4445,,reference_02,
15358,workpiece_not_labeled,4446,,reference_02,
15359,workpiece_not_labeled,4447,,reference_02,
15360,workpiece_not_labeled,4448,,reference_02,
15361,workpiece_not_labeled,4449,,reference_02,
15362,workpiece_not_labeled,4450,,reference_02,
15363,workpiece_not_labeled,4451,,reference_02,
15364,workpiece_not_labeled,4452,,reference_02,
15365,workpiece_not_labeled,4453,,reference_02,
15366,workpiece_not_labeled,4454,,reference_02,
15367,workpiece_not_labeled,4455,,reference_02,
15368,workpiece_not_labeled,4456,,reference_02,
15369,workpiece_not_labeled,4457,,reference_02,
15370,workpiece_not_labeled,4458,,reference_02,
15371,workpiece_not_labeled,4459,,reference_02,
15372,workpiece_not_labeled,4460,,reference_02,
15373,workpiece_not_labeled,4461,,reference_02,
15374,workpiece_not_labeled,4462,,reference_02,
15375,workpiece_not_labeled,4463,,reference_02,
15376,workpiece_not_labeled,4464,,reference_02,
15377,workpiece_not_labeled,4465,,reference_02,
15378,workpiece_not_labeled,4466,,reference_02,
15379,workpiece_not_labeled,4467,,reference_02,
15380,workpiece_not_labeled,4468,,reference_02,
15381,workpiece_not_labeled,4469,,reference_02,
15382,workpiece_not_labeled,4470,,reference_02,
15383,workpiece_not_labeled,4471,,reference_02,
15384,workpiece_not_labeled,4472,,reference_02,
15385,workpiece_not_labeled,4473,,reference_02,
15386,workpiece_not_labeled,4474,,reference_02,
15387,workpiece_not_labeled,4475,,reference_02,
15388,workpiece_not_labeled,4476,,reference_02,
15389,workpiece_not_labeled,4477,,reference_02,
15390,workpiece_not_labeled,4478,,reference_02,
15391,workpiece_not_labeled,4479,,reference_02,
15392,workpiece_not_labeled,4480,,reference_02,
15393,workpiece_not_labeled,4481,,reference_02,
15394,workpiece_not_labeled,4482,,reference_02,
15395,workpiece_not_labeled,4483,,reference_02,
15396,workpiece_not_labeled,4484,,reference_02,
15397,workpiece_not_labeled,4485,,reference_02,
15398,workpiece_not_labeled,4486,,reference_02,
15399,workpiece_not_labeled,4487,,reference_02,
15400,workpiece_not_labeled,4488,,reference_02,
15401,workpiece_not_labeled,4489,,reference_02,
15402,workpiece_not_labeled,4490,,reference_02,
15403,workpiece_not_labeled,4491,,reference_02,
15404,workpiece_not_labeled,4492,,reference_02,
15405,workpiece_not_labeled,4493,,reference_02,
15406,workpiece_not_labeled,4494,,reference_02,
15407,workpiece_not_labeled,4495,,reference_02,
15408,workpiece_not_labeled,4496,,reference_02,
15409,workpiece_not_labeled,4497,,reference_02,
15410,workpiece_not_labeled,4498,,reference_02,
15411,workpiece_not_labeled,4499,,reference_02,
15412,workpiece_not_labeled,4500,,reference_02,
15413,workpiece_not_labeled,4501,,reference_02,
15414,workpiece_not_labeled,4502,,reference_02,
15415,workpiece_not_labeled,4503,,reference_02,
15416,workpiece_not_labeled,4504,,reference_02,
15417,workpiece_not_labeled,4505,,reference_02,
15418,workpiece_not_labeled,4506,,reference_02,
15419,workpiece_not_labeled,4507,,reference_02,
15420,workpiece_not_labeled,4508,,reference_02,
15421,workpiece_not_labeled,4509,,reference_02,
15422,workpiece_not_labeled,4510,,reference_02,
15423,workpiece_not_labeled,4511,,reference_02,
15424,workpiece_not_labeled,4512,,reference_02,
15425,workpiece_not_labeled,4513,,reference_02,
15426,workpiece_not_labeled,4514,,reference_02,
15427,workpiece_not_labeled,4515,,reference_02,
15428,workpiece_not_labeled,4516,,reference_02,
15429,workpiece_not_labeled,4517,,reference_02,
15430,workpiece_not_labeled,4518,,reference_02,
15431,workpiece_not_labeled,4519,,reference_02,
15432,workpiece_not_labeled,4520,,reference_02,
15433,workpiece_not_labeled,4521,,reference_02,
15434,workpiece_not_labeled,4522,,reference_02,
15435,workpiece_not_labeled,4523,,reference_02,
15436,workpiece_not_labeled,4524,,reference_02,
15437,workpiece_not_labeled,4525,,reference_02,
15438,workpiece_not_labeled,4526,,reference_02,
15439,workpiece_not_labeled,4527,,reference_02,
15440,workpiece_not_labeled,4528,,reference_02,
15441,workpiece_not_labeled,4529,,reference_02,
15442,workpiece_not_labeled,4530,,reference_02,
15443,workpiece_not_labeled,4531,,reference_02,
15444,workpiece_not_labeled,4532,,reference_02,
15445,workpiece_not_labeled,4533,,reference_02,
15446,workpiece_not_labeled,4534,,reference_02,
15447,workpiece_not_labeled,4535,,reference_02,
15448,workpiece_not_labeled,4536,,reference_02,
15449,workpiece_not_labeled,4537,,reference_02,
15450,workpiece_not_labeled,4538,,reference_02,
15451,workpiece_not_labeled,4539,,reference_02,
15452,workpiece_not_labeled,4540,,reference_02,
15453,workpiece_not_labeled,4541,,reference_02,
15454,workpiece_not_labeled,4542,,reference_02,
15455,workpiece_not_labeled,4543,,reference_02,
15456,workpiece_not_labeled,4544,,reference_02,
15457,workpiece_not_labeled,4545,,reference_02,
15458,workpiece_not_labeled,4546,,reference_02,
15459,workpiece_not_labeled,4547,,reference_02,
15460,workpiece_not_labeled,4548,,reference_02,
15461,workpiece_not_labeled,4549,,reference_02,
15462,workpiece_not_labeled,4550,,reference_02,
15463,workpiece_not_labeled,4551,,reference_02,
15464,workpiece_not_labeled,4552,,reference_02,
15465,workpiece_not_labeled,4553,,reference_02,
15466,workpiece_not_labeled,4554,,reference_02,
15467,workpiece_not_labeled,4555,,reference_02,
15468,workpiece_not_labeled,4556,,reference_02,
15469,workpiece_not_labeled,4557,,reference_02,
15470,workpiece_not_labeled,4558,,reference_02,
15471,workpiece_not_labeled,4559,,reference_02,
15472,workpiece_not_labeled,4560,,reference_02,
15473,workpiece_not_labeled,4561,,reference_02,
15474,workpiece_not_labeled,4562,,reference_02,
15475,workpiece_not_labeled,4563,,reference_02,
15476,workpiece_not_labeled,4564,,reference_02,
15477,workpiece_not_labeled,4565,,reference_02,
15478,workpiece_not_labeled,4566,,reference_02,
15479,workpiece_not_labeled,4567,,reference_02,
15480,workpiece_not_labeled,4568,,reference_02,
15481,workpiece_not_labeled,4569,,reference_02,
15482,workpiece_not_labeled,4570,,reference_02,
15483,workpiece_not_labeled,4571,,reference_02,
15484,workpiece_not_labeled,4572,,reference_02,
15485,workpiece_not_labeled,4573,,reference_02,
15486,workpiece_not_labeled,4574,,reference_02,
15487,workpiece_not_labeled,4575,,reference_02,
15488,workpiece_not_labeled,4576,,reference_02,
15489,workpiece_not_labeled,4577,,reference_02,
15490,workpiece_not_labeled,4578,,reference_02,
15491,workpiece_not_labeled,4579,,reference_02,
15492,workpiece_not_labeled,4580,,reference_02,
15493,workpiece_not_labeled,4581,,reference_02,
15494,workpiece_not_labeled,4582,,reference_02,
15495,workpiece_not_labeled,4583,,reference_02,
15496,workpiece_not_labeled,4584,,reference_02,
15497,workpiece_not_labeled,4585,,reference_02,
15498,workpiece_not_labeled,4586,,reference_02,
15499,workpiece_not_labeled,4587,,reference_02,
15500,workpiece_not_labeled,4588,,reference_02,
15501,workpiece_not_labeled,4589,,reference_02,
15502,workpiece_not_labeled,4590,,reference_02,
15503,workpiece_not_labeled,4591,,reference_02,
15504,workpiece_not_labeled,4592,,reference_02,
15505,workpiece_not_labeled,4593,,reference_02,
15506,workpiece_not_labeled,4594,,reference_02,
15507,workpiece_not_labeled,4595,,reference_02,
15508,workpiece_not_labeled,4596,,reference_02,
15509,workpiece_not_labeled,4597,,reference_02,
15510,workpiece_not_labeled,4598,,reference_02,
15511,workpiece_not_labeled,4599,,reference_02,
15512,workpiece_not_labeled,4600,,reference_02,
15513,workpiece_not_labeled,4601,,reference_02,
15514,workpiece_not_labeled,4602,,reference_02,
15515,workpiece_not_labeled,4603,,reference_02,
15516,workpiece_not_labeled,4604,,reference_02,
15517,workpiece_not_labeled,4605,,reference_02,
15518,workpiece_not_labeled,4606,,reference_02,
15519,workpiece_not_labeled,4607,,reference_02,
15520,workpiece_not_labeled,4608,,reference_02,
15521,workpiece_not_labeled,4609,,reference_02,
15522,workpiece_not_labeled,4610,,reference_02,
15523,workpiece_not_labeled,4611,,reference_02,
15524,workpiece_not_labeled,4612,,reference_02,
15525,workpiece_not_labeled,4613,,reference_02,
15526,workpiece_not_labeled,4614,,reference_02,
15527,workpiece_not_labeled,4615,,reference_02,
15528,workpiece_not_labeled,4616,,reference_02,
15529,workpiece_not_labeled,4617,,reference_02,
15530,workpiece_not_labeled,4618,,reference_02,
15531,workpiece_not_labeled,4619,,reference_02,
15532,workpiece_not_labeled,4620,,reference_02,
15533,workpiece_not_labeled,4621,,reference_02,
15534,workpiece_not_labeled,4622,,reference_02,
15535,workpiece_not_labeled,4623,,reference_02,
15536,workpiece_not_labeled,4624,,reference_02,
15537,workpiece_not_labeled,4625,,reference_02,
15538,workpiece_not_labeled,4626,,reference_02,
15539,workpiece_not_labeled,4627,,reference_02,
15540,workpiece_not_labeled,4628,,reference_02,
15541,workpiece_not_labeled,4629,,reference_02,
15542,workpiece_not_labeled,4630,,reference_02,
15543,workpiece_not_labeled,4631,,reference_02,
15544,workpiece_not_labeled,4632,,reference_02,
15545,workpiece_not_labeled,4633,,reference_02,
15546,workpiece_not_labeled,4634,,reference_02,
15547,workpiece_not_labeled,4635,,reference_02,
15548,workpiece_not_labeled,4636,,reference_02,
15549,workpiece_not_labeled,4637,,reference_02,
15550,workpiece_not_labeled,4638,,reference_02,
15551,workpiece_not_labeled,4639,,reference_02,
15552,workpiece_not_labeled,4640,,reference_02,
15553,workpiece_not_labeled,4641,,reference_02,
15554,workpiece_not_labeled,4642,,reference_02,
15555,workpiece_not_labeled,4643,,reference_02,
15556,workpiece_not_labeled,4644,,reference_02,
15557,workpiece_not_labeled,4645,,reference_02,
15558,workpiece_not_labeled,4646,,reference_02,
15559,workpiece_not_labeled,4647,,reference_02,
15560,workpiece_not_labeled,4648,,reference_02,
15561,workpiece_not_labeled,4649,,reference_02,
15562,workpiece_not_labeled,4650,,reference_02,
15563,workpiece_not_labeled,4651,,reference_02,
15564,workpiece_not_labeled,4652,,reference_02,
15565,workpiece_not_labeled,4653,,reference_02,
15566,workpiece_not_labeled,4654,,reference_02,
15567,workpiece_not_labeled,4655,,reference_02,
15568,workpiece_not_labeled,4656,,reference_02,
15569,workpiece_not_labeled,4657,,reference_02,
15570,workpiece_not_labeled,4658,,reference_02,
15571,workpiece_not_labeled,4659,,reference_02,
15572,workpiece_not_labeled,4660,,reference_02,
15573,workpiece_not_labeled,4661,,reference_02,
15574,workpiece_not_labeled,4662,,reference_02,
15575,workpiece_not_labeled,4663,,reference_02,
15576,workpiece_not_labeled,4664,,reference_02,
15577,workpiece_not_labeled,4665,,reference_02,
15578,workpiece_not_labeled,4666,,reference_02,
15579,workpiece_not_labeled,4667,,reference_02,
15580,workpiece_not_labeled,4668,,reference_02,
15581,workpiece_not_labeled,4669,,reference_02,
15582,workpiece_not_labeled,4670,,reference_02,
15583,workpiece_not_labeled,4671,,reference_02,
15584,workpiece_not_labeled,4672,,reference_02,
15585,workpiece_not_labeled,4673,,reference_02,
15586,workpiece_not_labeled,4674,,reference_02,
15587,workpiece_not_labeled,4675,,reference_02,
15588,workpiece_not_labeled,4676,,reference_02,
15589,workpiece_not_labeled,4677,,reference_02,
15590,workpiece_not_labeled,4678,,reference_02,
15591,workpiece_not_labeled,4679,,reference_02,
15592,workpiece_not_labeled,4680,,reference_02,
15593,workpiece_not_labeled,4681,,reference_02,
15594,workpiece_not_labeled,4682,,reference_02,
15595,workpiece_not_labeled,4683,,reference_02,
15596,workpiece_not_labeled,4684,,reference_02,
15597,workpiece_not_labeled,4685,,reference_02,
15598,workpiece_not_labeled,4686,,reference_02,
15599,workpiece_not_labeled,4687,,reference_02,
15600,workpiece_not_labeled,4688,,reference_02,
15601,workpiece_not_labeled,4689,,reference_02,
15602,workpiece_not_labeled,4690,,reference_02,
15603,workpiece_not_labeled,4691,,reference_02,
15604,workpiece_not_labeled,4692,,reference_02,
15605,workpiece_not_labeled,4693,,reference_02,
15606,workpiece_not_labeled,4694,,reference_02,
15607,workpiece_not_labeled,4695,,reference_02,
15608,workpiece_not_labeled,4696,,reference_02,
15609,workpiece_not_labeled,4697,,reference_02,
15610,workpiece_not_labeled,4698,,reference_02,
15611,workpiece_not_labeled,4699,,reference_02,
15612,workpiece_not_labeled,4700,,reference_02,
15613,workpiece_not_labeled,4701,,reference_02,
15614,workpiece_not_labeled,4702,,reference_02,
15615,workpiece_not_labeled,4703,,reference_02,
15616,workpiece_not_labeled,4704,,reference_02,
15617,workpiece_not_labeled,4705,,reference_02,
15618,workpiece_not_labeled,4706,,reference_02,
15619,workpiece_not_labeled,4707,,reference_02,
15620,workpiece_not_labeled,4708,,reference_02,
15621,workpiece_not_labeled,4709,,reference_02,
15622,workpiece_not_labeled,4710,,reference_02,
15623,workpiece_not_labeled,4711,,reference_02,
15624,workpiece_not_labeled,4712,,reference_02,
15625,workpiece_not_labeled,4713,,reference_02,
15626,workpiece_not_labeled,4714,,reference_02,
15627,workpiece_not_labeled,4715,,reference_02,
15628,workpiece_not_labeled,4716,,reference_02,
15629,workpiece_not_labeled,4717,,reference_02,
15630,workpiece_not_labeled,4718,,reference_02,
15631,workpiece_not_labeled,4719,,reference_02,
15632,workpiece_not_labeled,4720,,reference_02,
15633,workpiece_not_labeled,4721,,reference_02,
15634,workpiece_not_labeled,4722,,reference_02,
15635,workpiece_not_labeled,4723,,reference_02,
15636,workpiece_not_labeled,4724,,reference_02,
15637,workpiece_not_labeled,4725,,reference_02,
15638,workpiece_not_labeled,4726,,reference_02,
15639,workpiece_not_labeled,4727,,reference_02,
15640,workpiece_not_labeled,4728,,reference_02,
15641,workpiece_not_labeled,4729,,reference_02,
15642,workpiece_not_labeled,4730,,reference_02,
15643,workpiece_not_labeled,4731,,reference_02,
15644,workpiece_not_labeled,4732,,reference_02,
15645,workpiece_not_labeled,4733,,reference_02,
15646,workpiece_not_labeled,4734,,reference_02,
15647,workpiece_not_labeled,4735,,reference_02,
15648,workpiece_not_labeled,4736,,reference_02,
15649,workpiece_not_labeled,4737,,reference_02,
15650,workpiece_not_labeled,4738,,reference_02,
15651,workpiece_not_labeled,4739,,reference_02,
15652,workpiece_not_labeled,4740,,reference_02,
15653,workpiece_not_labeled,4741,,reference_02,
15654,workpiece_not_labeled,4742,,reference_02,
15655,workpiece_not_labeled,4743,,reference_02,
15656,workpiece_not_labeled,4744,,reference_02,
15657,workpiece_not_labeled,4745,,reference_02,
15658,workpiece_not_labeled,4746,,reference_02,
15659,workpiece_not_labeled,4747,,reference_02,
15660,workpiece_not_labeled,4748,,reference_02,
15661,workpiece_not_labeled,4749,,reference_02,
15662,workpiece_not_labeled,4750,,reference_02,
15663,workpiece_not_labeled,4751,,reference_02,
15664,workpiece_not_labeled,4752,,reference_02,
15665,workpiece_not_labeled,4753,,reference_02,
15666,workpiece_not_labeled,4754,,reference_02,
15667,workpiece_not_labeled,4755,,reference_02,
15668,workpiece_not_labeled,4756,,reference_02,
15669,workpiece_not_labeled,4757,,reference_02,
15670,workpiece_not_labeled,4758,,reference_02,
15671,workpiece_not_labeled,4759,,reference_02,
15672,workpiece_not_labeled,4760,,reference_02,
15673,workpiece_not_labeled,4761,,reference_02,
15674,workpiece_not_labeled,4762,,reference_02,
15675,workpiece_not_labeled,4763,,reference_02,
15676,workpiece_not_labeled,4764,,reference_02,
15677,workpiece_not_labeled,4765,,reference_02,
15678,workpiece_not_labeled,4766,,reference_02,
15679,workpiece_not_labeled,4767,,reference_02,
15680,workpiece_not_labeled,4768,,reference_02,
15681,workpiece_not_labeled,4769,,reference_02,
15682,workpiece_not_labeled,4770,,reference_02,
15683,workpiece_not_labeled,4771,,reference_02,
15684,workpiece_not_labeled,4772,,reference_02,
15685,workpiece_not_labeled,4773,,reference_02,
15686,workpiece_not_labeled,4774,,reference_02,
15687,workpiece_not_labeled,4775,,reference_02,
15688,workpiece_not_labeled,4776,,reference_02,
15689,workpiece_not_labeled,4777,,reference_02,
15690,workpiece_not_labeled,4778,,reference_02,
15691,workpiece_not_labeled,4779,,reference_02,
15692,workpiece_not_labeled,4780,,reference_02,
15693,workpiece_not_labeled,4781,,reference_02,
15694,workpiece_not_labeled,4782,,reference_02,
15695,workpiece_not_labeled,4783,,reference_02,
15696,workpiece_not_labeled,4784,,reference_02,
15697,workpiece_not_labeled,4785,,reference_02,
15698,workpiece_not_labeled,4786,,reference_02,
15699,workpiece_not_labeled,4787,,reference_02,
15700,workpiece_not_labeled,4788,,reference_02,
15701,workpiece_not_labeled,4789,,reference_02,
15702,workpiece_not_labeled,4790,,reference_02,
15703,workpiece_not_labeled,4791,,reference_02,
15704,workpiece_not_labeled,4792,,reference_02,
15705,workpiece_not_labeled,4793,,reference_02,
15706,workpiece_not_labeled,4794,,reference_02,
15707,workpiece_not_labeled,4795,,reference_02,
15708,workpiece_not_labeled,4796,,reference_02,
15709,workpiece_not_labeled,4797,,reference_02,
15710,workpiece_not_labeled,4798,,reference_02,
15711,workpiece_not_labeled,4799,,reference_02,
15712,workpiece_not_labeled,4800,,reference_02,
15713,workpiece_not_labeled,4801,,reference_02,
15714,workpiece_not_labeled,4802,,reference_02,
15715,workpiece_not_labeled,4803,,reference_02,
15716,workpiece_not_labeled,4804,,reference_02,
15717,workpiece_not_labeled,4805,,reference_02,
15718,workpiece_not_labeled,4806,,reference_02,
15719,workpiece_not_labeled,4807,,reference_02,
15720,workpiece_not_labeled,4808,,reference_02,
15721,workpiece_not_labeled,4809,,reference_02,
15722,workpiece_not_labeled,4810,,reference_02,
15723,workpiece_not_labeled,4811,,reference_02,
15724,workpiece_not_labeled,4812,,reference_02,
15725,workpiece_not_labeled,4813,,reference_02,
15726,workpiece_not_labeled,4814,,reference_02,
15727,workpiece_not_labeled,4815,,reference_02,
15728,workpiece_not_labeled,4816,,reference_02,
15729,workpiece_not_labeled,4817,,reference_02,
15730,workpiece_not_labeled,4818,,reference_02,
15731,workpiece_not_labeled,4819,,reference_02,
15732,workpiece_not_labeled,4820,,reference_02,
15733,workpiece_not_labeled,4821,,reference_02,
15734,workpiece_not_labeled,4822,,reference_02,
15735,workpiece_not_labeled,4823,,reference_02,
15736,workpiece_not_labeled,4824,,reference_02,
15737,workpiece_not_labeled,4825,,reference_02,
15738,workpiece_not_labeled,4826,,reference_02,
15739,workpiece_not_labeled,4827,,reference_02,
15740,workpiece_not_labeled,4828,,reference_02,
15741,workpiece_not_labeled,4829,,reference_02,
15742,workpiece_not_labeled,4830,,reference_02,
15743,workpiece_not_labeled,4831,,reference_02,
15744,workpiece_not_labeled,4832,,reference_02,
15745,workpiece_not_labeled,4833,,reference_02,
15746,workpiece_not_labeled,4834,,reference_02,
15747,workpiece_not_labeled,4835,,reference_02,
15748,workpiece_not_labeled,4836,,reference_02,
15749,workpiece_not_labeled,4837,,reference_02,
15750,workpiece_not_labeled,4838,,reference_02,
15751,workpiece_not_labeled,4839,,reference_02,
15752,workpiece_not_labeled,4840,,reference_02,
15753,workpiece_not_labeled,4841,,reference_02,
15754,workpiece_not_labeled,4842,,reference_02,
15755,workpiece_not_labeled,4843,,reference_02,
15756,workpiece_not_labeled,4844,,reference_02,
15757,workpiece_not_labeled,4845,,reference_02,
15758,workpiece_not_labeled,4846,,reference_02,
15759,workpiece_not_labeled,4847,,reference_02,
15760,workpiece_not_labeled,4848,,reference_02,
15761,workpiece_not_labeled,4849,,reference_02,
15762,workpiece_not_labeled,4850,,reference_02,
15763,workpiece_not_labeled,4851,,reference_02,
15764,workpiece_not_labeled,4852,,reference_02,
15765,workpiece_not_labeled,4853,,reference_02,
15766,workpiece_not_labeled,4854,,reference_02,
15767,workpiece_not_labeled,4855,,reference_02,
15768,workpiece_not_labeled,4856,,reference_02,
15769,workpiece_not_labeled,4857,,reference_02,
15770,workpiece_not_labeled,4858,,reference_02,
15771,workpiece_not_labeled,4859,,reference_02,
15772,workpiece_not_labeled,4860,,reference_02,
15773,workpiece_not_labeled,4861,,reference_02,
15774,workpiece_not_labeled,4862,,reference_02,
15775,workpiece_not_labeled,4863,,reference_02,
15776,workpiece_not_labeled,4864,,reference_02,
15777,workpiece_not_labeled,4865,,reference_02,
15778,workpiece_not_labeled,4866,,reference_02,
15779,workpiece_not_labeled,4867,,reference_02,
15780,workpiece_not_labeled,4868,,reference_02,
15781,workpiece_not_labeled,4869,,reference_02,
15782,workpiece_not_labeled,4870,,reference_02,
15783,workpiece_not_labeled,4871,,reference_02,
15784,workpiece_not_labeled,4872,,reference_02,
15785,workpiece_not_labeled,4873,,reference_02,
15786,workpiece_not_labeled,4874,,reference_02,
15787,workpiece_not_labeled,4875,,reference_02,
15788,workpiece_not_labeled,4876,,reference_02,
15789,workpiece_not_labeled,4877,,reference_02,
15790,workpiece_not_labeled,4878,,reference_02,
15791,workpiece_not_labeled,4879,,reference_02,
15792,workpiece_not_labeled,4880,,reference_02,
15793,workpiece_not_labeled,4881,,reference_02,
15794,workpiece_not_labeled,4882,,reference_02,
15795,workpiece_not_labeled,4883,,reference_02,
15796,workpiece_not_labeled,4884,,reference_02,
15797,workpiece_not_labeled,4885,,reference_02,
15798,workpiece_not_labeled,4886,,reference_02,
15799,workpiece_not_labeled,4887,,reference_02,
15800,workpiece_not_labeled,4888,,reference_02,
15801,workpiece_not_labeled,4889,,reference_02,
15802,workpiece_not_labeled,4890,,reference_02,
15803,workpiece_not_labeled,4891,,reference_02,
15804,workpiece_not_labeled,4892,,reference_02,
15805,workpiece_not_labeled,4893,,reference_02,
15806,workpiece_not_labeled,4894,,reference_02,
15807,workpiece_not_labeled,4895,,reference_02,
15808,workpiece_not_labeled,4896,,reference_02,
15809,workpiece_not_labeled,4897,,reference_02,
15810,workpiece_not_labeled,4898,,reference_02,
15811,workpiece_not_labeled,4899,,reference_02,
15812,workpiece_not_labeled,4900,,reference_02,
15813,workpiece_not_labeled,4901,,reference_02,
15814,workpiece_not_labeled,4902,,reference_02,
15815,workpiece_not_labeled,4903,,reference_02,
15816,workpiece_not_labeled,4904,,reference_02,
15817,workpiece_not_labeled,4905,,reference_02,
15818,workpiece_not_labeled,4906,,reference_02,
15819,workpiece_not_labeled,4907,,reference_02,
15820,workpiece_not_labeled,4908,,reference_02,
15821,workpiece_not_labeled,4909,,reference_02,
15822,workpiece_not_labeled,4910,,reference_02,
15823,workpiece_not_labeled,4911,,reference_02,
15824,workpiece_not_labeled,4912,,reference_02,
15825,workpiece_not_labeled,4913,,reference_02,
15826,workpiece_not_labeled,4914,,reference_02,
15827,workpiece_not_labeled,4915,,reference_02,
15828,workpiece_not_labeled,4916,,reference_02,
15829,workpiece_not_labeled,4917,,reference_02,
15830,workpiece_not_labeled,4918,,reference_02,
15831,workpiece_not_labeled,4919,,reference_02,
15832,workpiece_not_labeled,4920,,reference_02,
15833,workpiece_not_labeled,4921,,reference_02,
15834,workpiece_not_labeled,4922,,reference_02,
15835,workpiece_not_labeled,4923,,reference_02,
15836,workpiece_not_labeled,4924,,reference_02,
15837,workpiece_not_labeled,4925,,reference_02,
15838,workpiece_not_labeled,4926,,reference_02,
15839,workpiece_not_labeled,4927,,reference_02,
15840,workpiece_not_labeled,4928,,reference_02,
15841,workpiece_not_labeled,4929,,reference_02,
15842,workpiece_not_labeled,4930,,reference_02,
15843,workpiece_not_labeled,4931,,reference_02,
15844,workpiece_not_labeled,4932,,reference_02,
15845,workpiece_not_labeled,4933,,reference_02,
15846,workpiece_not_labeled,4934,,reference_02,
15847,workpiece_not_labeled,4935,,reference_02,
15848,workpiece_not_labeled,4936,,reference_02,
15849,workpiece_not_labeled,4937,,reference_02,
15850,workpiece_not_labeled,4938,,reference_02,
15851,workpiece_not_labeled,4939,,reference_02,
15852,workpiece_not_labeled,4940,,reference_02,
15853,workpiece_not_labeled,4941,,reference_02,
15854,workpiece_not_labeled,4942,,reference_02,
15855,workpiece_not_labeled,4943,,reference_02,
15856,workpiece_not_labeled,4944,,reference_02,
15857,workpiece_not_labeled,4945,,reference_02,
15858,workpiece_not_labeled,4946,,reference_02,
15859,workpiece_not_labeled,4947,,reference_02,
15860,workpiece_not_labeled,4948,,reference_02,
15861,workpiece_not_labeled,4949,,reference_02,
15862,workpiece_not_labeled,4950,,reference_02,
15863,workpiece_not_labeled,4951,,reference_02,
15864,workpiece_not_labeled,4952,,reference_02,
15865,workpiece_not_labeled,4953,,reference_02,
15866,workpiece_not_labeled,4954,,reference_02,
15867,workpiece_not_labeled,4955,,reference_02,
15868,workpiece_not_labeled,4956,,reference_02,
15869,workpiece_not_labeled,4957,,reference_02,
15870,workpiece_not_labeled,4958,,reference_02,
15871,workpiece_not_labeled,4959,,reference_02,
15872,workpiece_not_labeled,4960,,reference_02,
15873,workpiece_not_labeled,4961,,reference_02,
15874,workpiece_not_labeled,4962,,reference_02,
15875,workpiece_not_labeled,4963,,reference_02,
15876,workpiece_not_labeled,4964,,reference_02,
15877,workpiece_not_labeled,4965,,reference_02,
15878,workpiece_not_labeled,4966,,reference_02,
15879,workpiece_not_labeled,4967,,reference_02,
15880,workpiece_not_labeled,4968,,reference_02,
15881,workpiece_not_labeled,4969,,reference_02,
15882,workpiece_not_labeled,4970,,reference_02,
15883,workpiece_not_labeled,4971,,reference_02,
15884,workpiece_not_labeled,4972,,reference_02,
15885,workpiece_not_labeled,4973,,reference_02,
15886,workpiece_not_labeled,4974,,reference_02,
15887,workpiece_not_labeled,4975,,reference_02,
15888,workpiece_not_labeled,4976,,reference_02,
15889,workpiece_not_labeled,4977,,reference_02,
15890,workpiece_not_labeled,4978,,reference_02,
15891,workpiece_not_labeled,4979,,reference_02,
15892,workpiece_not_labeled,4980,,reference_02,
15893,workpiece_not_labeled,4981,,reference_02,
15894,workpiece_not_labeled,4982,,reference_02,
15895,workpiece_not_labeled,4983,,reference_02,
15896,workpiece_not_labeled,4984,,reference_02,
15897,workpiece_not_labeled,4985,,reference_02,
15898,workpiece_not_labeled,4986,,reference_02,
15899,workpiece_not_labeled,4987,,reference_02,
15900,workpiece_not_labeled,4988,,reference_02,
15901,workpiece_not_labeled,4989,,reference_02,
15902,workpiece_not_labeled,4990,,reference_02,
15903,workpiece_not_labeled,4991,,reference_02,
15904,workpiece_not_labeled,4992,,reference_02,
15905,workpiece_not_labeled,4993,,reference_02,
15906,workpiece_not_labeled,4994,,reference_02,
15907,workpiece_not_labeled,4995,,reference_02,
15908,workpiece_not_labeled,4996,,reference_02,
15909,workpiece_not_labeled,4997,,reference_02,
